SALE DATE,Hour,Minute,Second
20010718,5,14,35
20090805,5,25,9
20030328,11,9,54
19940201,23,9,21
20050930,21,0,5
20131101,21,19,19
20141016,2,44,27
20010409,7,15,0
20110110,1,20,31
19930601,16,55,40
20050801,20,3,45
19880701,13,48,11
20021009,4,34,33
20070508,0,44,40
20041018,18,9,18
20010322,15,6,31
20020506,13,42,10
20030117,1,5,30
20021210,5,55,43
20040924,20,43,9
19980901,0,29,13
20100621,15,23,26
20100621,4,2,32
20110831,1,27,10
20000224,9,9,23
20010712,6,22,43
20040816,14,10,40
20010720,19,4,15
19880801,8,39,18
19970301,17,52,4
19961101,22,18,32
20040416,8,57,27
20130111,10,26,53
20091216,2,33,0
20001121,3,36,7
20061201,3,14,9
20100129,2,59,43
20050930,12,16,41
19900501,8,29,11
20030212,12,20,42
20080829,24,50,39
19920101,18,33,27
20121214,11,33,52
20110915,5,29,41
20011101,4,55,34
19920701,23,42,37
20110909,1,9,22
19920601,19,41,32
20020920,6,45,36
20030702,14,38,1
19990901,6,17,28
20061004,24,1,6
20090430,7,33,45
20090430,15,57,17
20050810,14,3,27
20081008,14,19,5
20130408,8,52,44
20010905,3,48,6
19960601,20,59,7
19930801,7,40,4
20010921,6,3,5
19950301,14,41,59
20000128,9,0,23
19840801,6,43,3
19750401,10,42,53
19910801,13,20,57
19990201,8,11,58
20060315,10,8,16
20091118,4,57,59
20070625,24,0,50
20140808,22,46,20
20080718,6,22,55
20121214,23,24,42
19970601,21,8,3
20030922,17,35,43
20030725,7,59,20
19860801,4,34,21
20111026,22,43,48
20110527,3,50,11
20111026,11,16,51
20111026,6,44,33
20111006,10,50,12
19990601,2,58,25
20040518,1,56,14
19931001,20,5,5
20010209,8,46,24
20131213,1,18,51
20060104,7,46,55
20100625,7,25,3
19980901,15,28,39
20060602,22,11,33
19820801,1,41,36
20081105,1,32,13
19830601,14,40,34
20090915,23,17,27
19990401,0,13,58
20020731,16,2,2
20131216,19,46,41
20110805,7,44,15
20120315,4,53,8
20111104,17,12,26
20140822,2,1,51
20100423,1,6,26
20100423,22,48,35
19881201,20,13,15
19970601,3,14,37
20090403,9,35,9
19970401,4,21,15
20040527,23,55,9
20110831,21,18,3
20010725,2,9,2
20120814,5,23,26
20121228,1,21,29
20060612,3,24,54
20030331,9,12,33
19980601,6,42,26
20080331,24,18,17
20050725,23,14,38
20000324,12,52,30
20130909,1,26,0
19931201,9,32,1
20131220,7,45,7
20130729,8,27,23
19881101,2,4,25
19890701,14,1,25
19970901,22,23,41
19800101,9,52,20
20070921,15,38,1
19990401,17,26,8
19940901,21,28,31
19910801,3,58,42
20010730,4,16,31
19760101,11,19,39
20030515,13,14,6
20090226,7,26,44
20121101,1,9,34
20091222,19,54,20
20020102,8,19,11
20130905,5,46,47
19821101,7,22,36
19980501,16,28,49
20080829,17,42,45
19920201,13,42,2
20070524,18,7,38
20060620,11,5,49
20011101,14,13,22
20100614,23,1,28
19910201,6,37,58
20001117,14,11,53
20030929,8,3,7
19980201,11,4,58
19751001,19,3,20
20011012,22,40,18
19760701,4,27,23
20061005,3,31,28
20061101,13,38,4
20130830,19,27,46
20140731,20,28,47
20061218,7,51,47
20061027,13,49,54
20130715,19,49,7
20061027,23,22,43
20080929,16,48,41
20070430,21,24,21
20110715,23,19,56
20100514,3,31,5
20070417,6,5,53
20110630,7,6,56
20050525,3,25,47
19990513,5,52,5
19910601,2,9,36
20050525,10,8,24
20081201,17,19,44
20141105,6,7,1
20091106,19,43,32
20120727,16,26,5
20000929,13,29,49
20070801,18,56,23
20020215,22,49,10
20050613,13,26,2
19890401,3,5,3
19940701,5,22,58
19940501,24,6,44
19930801,18,18,14
19991229,13,46,19
20110708,14,9,49
20131220,3,48,51
20041124,9,44,16
20041124,20,1,12
20110527,17,12,57
20130516,19,22,35
19990301,4,9,41
20020614,24,5,15
20040219,15,9,12
20121212,14,37,19
20120131,21,28,55
20090112,24,23,41
19930801,4,45,46
19840901,5,26,36
19760601,9,12,48
20130516,16,47,19
20010322,3,38,39
19970401,21,44,44
19970601,15,6,3
20120716,12,15,50
20090430,12,6,10
20090917,4,1,15
19921101,21,38,54
20110721,17,29,24
20120606,6,9,18
20000421,14,52,21
19830601,11,59,43
20121001,7,0,1
19771101,21,35,42
20060601,3,37,34
20060526,11,14,52
20130522,16,29,29
19910801,22,1,11
19880701,20,52,32
19960401,18,33,53
20120210,8,27,21
20020702,17,41,51
20090610,15,8,14
19941001,15,31,8
19910101,20,7,34
19970301,6,37,34
20121210,3,52,16
20021118,13,23,33
20030912,16,41,17
20080822,10,2,22
20080822,6,49,31
20120726,12,54,7
20131218,9,52,20
20120106,20,46,22
20140829,2,37,24
19920501,1,0,59
20090624,17,39,52
20010531,6,38,6
20100108,11,31,6
20030428,21,14,58
19930601,24,59,35
19990901,20,29,40
19981201,15,36,19
19980601,17,43,24
20101108,22,48,58
20130712,2,4,44
19891001,15,57,46
19990501,19,40,20
19990901,9,54,14
20060227,14,47,37
19770501,10,40,4
20040407,22,18,11
19810101,0,57,37
20031002,2,7,34
20030731,17,6,24
19771201,16,30,40
20021004,12,21,7
20140228,19,45,6
20120727,24,3,28
19770301,18,35,44
20090831,12,27,22
20110825,16,49,9
20140616,18,32,59
20091009,4,33,18
19870501,5,31,48
20111208,9,30,39
19930801,19,48,36
20100929,18,12,56
19831201,10,42,18
20131126,15,22,56
19980601,24,50,29
19970601,6,34,15
20030806,17,29,16
20000114,16,37,55
20061113,16,56,46
20040727,6,13,16
20020514,2,52,36
19860901,13,18,46
19880301,5,39,33
20060815,19,31,59
19930901,23,6,51
19990201,7,5,2
20000103,2,9,54
19760801,22,59,13
19960701,22,30,42
19960801,11,12,42
20030929,20,15,18
19751001,24,49,52
20070531,9,15,4
20090925,22,30,55
19990901,13,1,6
19960701,18,44,0
20140702,23,16,43
19990201,14,52,0
19990701,6,13,42
19981101,11,41,46
19760601,14,58,15
20020530,24,38,0
20071130,21,49,43
19881201,18,30,48
19940401,8,27,20
20121019,1,52,34
20121019,13,35,22
19900701,5,13,36
19770501,5,12,17
20030624,15,40,6
19840301,24,11,58
19971201,7,11,56
20140624,12,14,35
20120829,6,12,12
19960501,17,8,52
20110111,21,5,50
20040428,13,21,27
19880901,3,12,30
20141006,16,28,7
19900501,0,35,35
19870101,4,20,17
20020821,13,29,38
20130627,13,24,8
19930801,2,11,39
20030926,2,11,38
20030428,10,13,14
20021230,23,53,23
19980501,24,4,45
19971001,10,56,21
19860801,18,17,57
20010914,12,57,7
19860801,12,28,20
19951101,17,12,46
19870701,17,13,27
20120427,1,41,28
19870401,9,24,50
20010430,5,41,37
20000224,3,39,11
20140513,13,49,30
19920901,22,16,38
20000829,5,49,36
19890501,11,13,41
20061018,23,1,31
19980501,11,26,10
19880701,6,56,42
19960901,14,22,24
20090601,15,56,18
19890401,6,27,43
20130731,21,39,42
19861101,11,51,47
20010907,15,33,25
19921201,19,43,43
20050429,22,56,52
20050713,1,16,19
19880601,5,53,35
20131220,16,3,35
20070723,7,7,7
20140228,17,31,6
19910701,7,39,53
19911101,9,52,9
20120801,6,39,56
19981201,11,52,20
19991001,1,57,13
19900101,10,49,0
19900601,18,10,52
20020911,10,10,21
19990801,19,34,27
20121129,21,0,29
20030926,11,18,12
20051129,13,47,27
20110303,7,1,12
20110303,11,44,11
20070828,22,26,8
20140822,2,33,45
19980801,21,47,26
19990701,6,54,52
20000525,22,22,31
20120726,12,31,20
20040106,23,25,19
19990801,13,26,59
19981201,15,12,57
20090731,15,43,24
20040914,1,10,9
20130325,11,21,31
19961101,11,31,27
20110207,14,7,44
19980101,12,43,33
20070808,17,40,25
19980701,10,52,32
19980201,12,42,53
20001130,17,56,21
20031020,7,42,2
19970501,9,43,18
20110502,17,4,22
20060626,12,37,25
20001012,21,32,7
19990601,13,41,15
20090617,13,10,37
20090617,24,6,34
19941001,15,15,18
20141002,7,2,2
19960701,18,38,31
19990501,7,44,45
19870401,5,2,27
19930101,22,41,34
20091023,4,51,12
20071030,18,16,22
20051013,14,44,6
19940701,3,13,7
20070330,3,28,29
20121221,18,23,17
19990201,14,19,34
20080929,14,37,47
20031031,24,31,12
20080229,13,26,11
19980901,8,11,50
19870801,12,18,29
19891101,2,7,18
19841201,3,5,30
19790501,1,25,8
20030130,23,17,53
20141107,19,57,0
20051007,16,36,26
20120907,13,20,41
20061218,17,11,25
19760201,6,34,25
19960501,14,32,33
20080829,0,8,37
20111223,15,49,57
20090828,7,30,12
20090921,17,36,20
19890601,21,21,25
20120530,1,55,45
19830601,23,51,33
19911001,6,24,45
19960901,22,19,48
19881101,19,3,51
20030725,5,4,44
19940701,23,0,38
19770901,18,18,52
19770401,15,17,9
20120323,16,0,34
20140304,13,45,12
19990801,24,42,33
20030905,23,20,41
19770601,2,17,50
20041026,12,48,49
20040526,5,42,19
20031121,12,1,41
20020430,12,39,18
19871001,24,17,8
19841201,19,24,18
20000315,3,38,55
19990901,19,56,42
19920401,9,51,10
20111219,20,6,26
20100805,16,29,32
20101022,2,30,13
19941101,22,22,56
20030515,23,0,3
20061130,24,26,46
20090615,15,15,52
20121108,4,35,4
20080418,14,21,54
20040930,13,53,21
20090826,23,59,32
20090203,9,2,16
19760401,15,15,53
19971201,6,53,17
20050330,10,52,25
19790901,16,35,44
20070831,19,33,32
19880701,15,51,58
20040812,11,24,11
20020529,11,2,20
20020925,8,40,9
19880801,14,35,16
20130809,24,28,16
19860901,7,59,53
19950601,6,37,20
19940701,6,37,58
20070828,0,35,26
20141121,5,33,33
19930801,4,32,52
19950301,18,3,33
20050218,16,51,25
19870901,6,18,4
20070402,3,33,46
20020215,7,27,0
19900701,20,18,7
19800801,20,35,30
19880501,21,10,15
20070112,21,38,2
19790901,5,2,21
20070615,14,6,11
20050708,2,52,25
20130830,17,2,42
20111110,7,15,23
19920901,23,57,10
20130517,23,38,40
19770201,7,28,12
19981116,13,11,35
19950601,23,1,36
19890801,10,20,2
19911201,1,40,40
19770601,15,31,39
19990501,12,22,51
20061030,2,50,38
20080331,1,30,59
20090707,7,14,32
19790101,9,58,44
19790101,12,15,26
20080730,8,12,45
19880701,5,3,10
20000425,20,51,18
20140131,8,20,30
20020930,6,15,46
19940101,17,52,46
19900601,19,11,46
19930901,0,14,44
19961101,13,59,35
20081217,21,51,56
19911001,21,14,19
20010718,7,39,24
20140731,6,27,34
19960801,12,15,15
19980527,20,24,11
20080919,4,23,53
20070816,21,18,53
19890401,8,1,54
19870501,3,54,13
20060908,3,25,52
20090605,3,16,47
20140731,4,47,16
20050920,7,44,15
19860801,21,20,19
19870501,15,21,57
19900501,19,37,4
19980701,5,58,44
20140627,5,25,40
19970601,8,27,59
20080902,9,22,4
20100730,19,7,6
20050729,24,9,36
19980101,7,38,38
20120615,1,29,5
19871101,6,59,0
19860801,2,44,19
20010831,15,28,31
19940501,14,18,53
20060428,16,43,21
20080613,13,19,39
20130909,13,8,51
20111205,15,44,48
20071023,16,1,34
20070924,3,1,32
19950701,11,47,26
19900601,10,58,42
19980901,16,18,27
20070713,4,22,15
20050617,18,6,28
19910701,19,7,49
19970801,5,10,52
19930901,16,0,25
19911001,13,27,57
19921101,6,49,14
19880501,7,39,7
20090520,6,16,8
19970501,13,2,0
20040506,20,42,19
19960501,8,33,58
20140627,17,44,42
19920701,24,28,39
20130816,14,50,53
19990601,7,35,4
19880901,7,4,50
19960601,21,58,24
19981101,13,37,6
20010801,16,5,9
19931101,4,48,44
19941001,20,26,42
20060420,20,7,3
20030725,4,4,30
20030725,19,32,33
20070828,10,5,57
20120803,5,11,51
20120803,17,20,5
20050830,17,58,35
20000215,10,20,48
20000524,11,22,6
19980401,18,42,38
20001228,11,25,55
20140725,19,51,51
20021024,16,2,24
20090707,8,41,25
20040618,4,10,56
20060811,20,5,34
20030428,9,37,30
20050617,20,0,58
20061013,6,4,43
20070831,5,37,34
20120817,16,42,52
20141202,15,5,27
20050502,9,48,35
20110715,5,52,52
20030808,2,28,16
20040628,22,35,40
20021022,17,20,39
20041008,17,19,47
20030827,8,37,33
20040115,5,38,32
20041215,18,49,13
20090626,5,12,5
20040227,23,23,17
20040123,8,40,38
20121108,22,28,26
20050520,17,12,12
20030703,5,10,25
20060331,20,37,40
20040616,19,1,31
20031030,23,33,31
20120803,5,37,22
20090702,20,51,30
20080808,5,29,53
20110303,7,28,41
20090911,9,23,4
20110610,3,17,11
20070702,24,44,2
20111130,4,0,31
20120807,24,28,54
20141023,16,3,8
20131024,1,31,55
20140225,0,3,26
20140516,16,17,51
20130416,23,58,43
20140829,10,9,28
20140829,2,24,49
20130809,21,38,35
20120615,14,34,0
20131122,9,36,30
20130822,10,12,26
20120911,7,10,50
20111221,5,19,10
20140829,14,59,3
20140730,14,47,40
20120716,21,43,9
20070824,21,43,29
20111123,24,44,46
20121212,18,41,16
20090421,13,24,59
19920501,13,14,44
20120124,17,41,1
20030801,9,34,8
20030801,23,16,47
19830801,12,6,31
19860301,17,23,56
20030207,2,26,27
19860801,12,37,40
20020416,4,2,23
20021122,22,16,28
20060629,14,39,12
20000627,8,8,29
20101005,10,9,44
20000512,23,57,22
20000424,8,44,14
20100621,2,51,16
20120629,3,13,34
20000607,5,33,21
20070604,9,12,28
20140618,4,5,22
20000410,18,17,21
20050111,5,41,36
20000324,1,10,27
20000321,19,27,44
20000324,19,12,53
20110808,15,22,48
20120301,21,47,47
20000228,20,43,41
20110701,10,30,14
20000303,20,18,27
20000302,10,25,47
20140506,6,44,38
20000303,14,17,51
20000306,12,21,35
19770601,14,14,48
20010323,0,17,32
20130111,9,46,51
20101208,8,42,59
20060829,19,4,14
20130802,6,39,50
20130802,4,14,59
20030623,22,27,44
20070615,3,13,53
19951001,10,55,23
19910401,22,19,40
19760401,14,51,37
20141024,11,18,32
20090327,18,4,16
19840101,17,38,24
19880601,4,37,32
20141024,7,22,12
19770701,4,54,6
20071105,11,36,41
20050526,16,50,42
20100630,8,42,40
20130724,21,10,15
20050526,18,24,30
20050526,15,56,21
20050601,20,39,9
20050526,11,19,43
20140117,20,34,56
20050721,5,59,42
20110629,18,57,51
20050812,21,5,57
20050912,24,57,34
20080124,10,53,23
20100412,4,57,49
20051028,13,16,0
20051028,7,17,27
20051007,24,52,42
20110429,11,9,21
20060201,9,23,51
20051129,11,43,37
20051206,11,8,12
20051215,15,28,20
20091112,1,56,6
20060609,15,17,24
20060324,3,4,53
20100601,16,47,7
20060106,12,31,51
19880401,2,25,47
20061101,5,46,54
19991101,9,41,9
20130613,12,22,42
20050601,6,19,48
19930701,5,23,25
20010212,1,40,11
19860301,1,31,56
19990701,8,51,10
19941001,23,33,46
20030430,1,31,40
20070501,3,27,10
20110315,8,19,20
19970301,13,2,20
20010501,3,3,24
20040510,16,39,56
20090227,24,51,6
20140912,13,57,25
20001204,16,8,11
20100415,4,51,15
20090914,23,24,25
20120727,15,22,41
19970501,23,24,42
20040430,23,39,49
20030515,0,33,58
20090707,0,55,22
20110901,24,18,14
20030131,6,8,14
20090929,12,27,40
20030626,3,5,31
20060712,6,56,14
19950401,24,10,49
20070710,11,46,56
20040409,14,52,47
20030829,1,9,2
20091001,20,25,6
20000128,6,47,57
20110801,15,49,18
20040713,5,18,32
20041021,10,20,27
20080506,1,21,6
20050131,5,38,46
20041210,13,54,22
20040302,21,36,26
20120831,23,13,33
20060317,8,24,30
20090825,21,30,47
20040329,7,4,52
20040329,12,52,45
20040816,3,42,48
20040810,23,55,36
20101026,11,14,46
20080509,3,47,21
20040604,3,33,55
20110802,6,28,54
20041022,21,52,55
20090909,4,54,5
20041103,18,24,44
20040401,15,34,11
20060428,23,17,30
20080724,6,39,27
20090605,22,59,56
20040621,20,15,10
20050429,3,27,28
20060512,21,37,17
20100623,19,35,44
20060505,8,47,30
20060420,6,26,54
20060918,22,7,24
20060929,5,16,41
20050712,6,6,18
20090312,24,19,46
20130515,24,15,18
20120914,18,6,14
19761101,23,38,16
20130515,17,36,38
20091002,10,24,29
20140204,15,16,44
20040819,2,10,51
19760301,16,13,3
20130329,17,0,55
20070628,10,24,58
20040528,13,28,31
20070830,14,58,38
20020529,15,56,17
20000229,9,39,27
20000303,8,26,54
20000303,0,13,47
20021001,21,42,11
20020802,13,8,25
20071026,21,17,47
20010716,9,51,27
20001201,17,13,23
19981001,23,35,0
19990101,15,8,30
19981201,18,58,37
19770801,4,46,58
20060627,14,46,35
20120823,6,2,47
20070119,22,26,46
20070228,22,46,34
20000801,19,2,21
20140731,23,4,32
19820501,9,47,23
19890401,2,11,21
20090727,2,27,53
20090220,6,15,16
20090220,1,9,44
19861201,5,57,51
20100430,11,10,23
20140131,17,9,25
20020228,2,15,5
20140131,9,59,57
20131011,4,39,44
19971201,15,12,25
20140530,5,34,4
20110328,23,23,43
20021227,22,40,15
20030523,2,9,40
20030523,23,49,57
20071012,9,18,28
20140502,7,50,47
20130918,7,7,14
20100625,23,37,1
20100622,21,26,54
20140303,6,38,20
20100630,14,19,13
20101115,12,50,30
20110211,15,30,30
20101216,9,3,16
20101130,8,19,19
20110629,15,47,26
20110715,2,41,9
20110629,22,59,11
20111215,6,19,40
20081031,16,43,19
20100908,3,11,35
20110404,7,37,35
20110330,24,37,14
20100929,20,9,39
20110722,24,2,34
20120207,2,37,10
20130508,13,20,58
20140723,14,31,33
20131220,19,26,2
20130918,3,42,54
20130930,16,27,7
20140925,1,4,28
20131029,11,27,56
20120724,10,17,1
20140723,2,51,30
20141230,18,13,34
20140328,7,10,24
20130529,19,55,19
20140904,16,52,57
20131001,21,31,49
20140821,8,8,56
20140822,16,27,3
20141210,8,15,47
19950401,11,54,17
19820401,16,2,43
19940401,18,48,29
20031219,4,42,37
20140731,14,4,16
19770301,23,29,7
19941001,11,11,13
19790201,13,55,10
20011114,10,24,52
20130801,13,3,42
20030925,9,33,11
20140213,12,37,18
20131031,2,28,57
20110705,3,27,43
20080430,21,54,6
19980101,8,33,1
20040126,6,53,3
20050113,15,42,47
20031201,6,4,58
20040831,0,43,6
20110801,22,18,39
20040729,16,16,35
20080612,20,34,4
20140515,6,32,24
20040129,16,52,59
20030826,17,29,40
19940701,16,3,9
19760701,10,25,4
20030228,3,49,43
20000525,17,39,54
19740701,12,6,33
20050627,9,11,32
20071220,6,43,31
20080625,10,53,11
20050519,12,43,13
20050302,10,7,51
20110614,2,9,49
20050331,9,10,7
20050708,7,19,40
20050505,11,5,46
20050909,20,29,6
20080125,24,51,55
20050429,19,43,55
20050301,5,52,59
20050504,21,22,40
20050909,13,6,4
20070928,22,48,59
20050401,5,43,55
20100428,4,56,59
20050722,7,45,34
20050420,19,45,31
20070628,1,13,25
20070629,6,10,21
19810601,14,17,24
20110318,12,18,4
19920701,23,58,44
20070228,9,12,20
20060501,21,59,33
20140730,6,2,24
20120727,11,58,10
20071022,3,4,19
20120607,7,21,54
20111110,2,37,39
20020829,5,25,12
20140911,6,51,53
20111117,8,34,9
20071130,12,15,48
20121016,0,28,10
20081212,24,30,28
20111012,19,28,23
20080314,23,47,47
20081024,8,9,3
20090605,8,12,42
20130926,10,49,20
20070928,8,30,2
20080228,3,23,40
20071221,14,20,35
20071101,6,55,58
20090921,23,9,42
20090527,6,5,48
19751001,17,26,2
20020826,15,11,57
20000621,18,6,11
19800901,18,2,55
20070124,20,2,45
20090116,11,53,51
19961001,9,39,4
19911201,23,0,7
20130906,12,1,54
20041029,7,45,59
20031030,1,3,53
19930101,14,14,58
19930301,24,8,3
20020809,0,33,29
20000607,17,16,27
19970301,15,17,15
20011005,10,17,28
20060630,9,18,34
20090817,16,0,51
20020208,24,50,34
19980801,21,18,36
20110531,5,5,7
20020401,15,7,41
20140122,16,27,50
20041001,9,23,7
19980301,14,33,25
19960201,15,22,49
20070405,1,33,9
19991001,12,52,21
20041029,2,23,14
19940901,24,39,48
20050610,19,51,17
20100310,4,47,2
19950401,24,38,23
20010907,11,35,45
19830901,22,31,48
20050831,21,39,59
20110919,24,7,56
20110225,19,11,22
20090910,7,40,39
20031124,3,40,52
20090901,18,55,51
20050422,20,18,6
20000908,0,1,12
19810201,9,2,16
20041231,9,16,57
20041228,14,29,13
20091022,2,13,17
20041231,16,39,16
20091022,12,29,14
20140910,1,12,40
19791101,20,15,58
20121231,22,36,38
20100628,17,57,55
20000612,13,27,21
19970101,9,41,11
19880601,1,58,57
20070420,20,30,56
19981101,0,12,8
20110613,9,37,14
19890801,17,53,6
19930401,1,56,48
19800801,7,59,35
19920801,21,58,22
19900601,1,12,31
20020830,4,14,39
19760601,17,3,44
19890701,0,5,30
20131122,14,23,46
19950501,24,3,26
20030826,21,20,57
19990801,7,25,52
19770801,5,39,9
19930601,18,37,3
20120629,7,31,18
20010906,22,32,39
20081007,20,39,54
20000501,6,18,50
20100521,18,37,33
20120629,18,2,58
20020306,18,32,26
19971101,11,6,17
19880501,24,56,14
20090501,21,17,40
19940401,7,6,28
19791001,16,30,28
20030701,7,25,39
19930601,22,55,19
19790201,16,11,50
20140617,11,56,50
19971201,17,32,30
19881201,18,9,14
20040325,6,6,37
19940801,20,1,51
19890301,5,59,51
19801001,17,3,11
20010228,10,0,43
20041201,13,1,47
20110401,16,5,0
19861201,16,52,12
20020503,2,35,53
20060714,21,55,40
19800201,0,33,19
19860301,20,17,41
20020826,14,11,23
20121207,4,58,8
19931201,18,42,26
19930901,22,11,7
19980501,0,6,6
19930101,19,46,21
19800701,14,50,33
19940801,7,5,10
20111107,6,17,55
20020501,9,47,27
19860601,6,16,0
20141126,11,23,45
20101007,16,17,7
19801201,7,21,36
20020329,23,38,26
19891001,0,37,44
19900101,0,58,14
20020329,19,11,54
20110915,15,15,26
19910201,7,44,15
19880601,13,6,27
20110617,8,40,30
20120629,9,37,45
19760601,3,35,33
20001027,0,4,10
20120622,1,46,28
20110822,5,4,19
19750901,11,36,57
19870701,16,42,58
20080915,11,8,7
20140530,2,33,20
20110525,1,40,31
20141107,7,0,51
20060822,7,14,12
20001215,0,48,55
20130530,10,17,52
20020315,4,52,52
20070710,3,27,20
20030827,24,58,16
20040810,22,53,22
20010330,11,1,3
20120831,20,30,8
20030827,2,34,11
19860701,7,9,22
20140602,11,48,27
19840701,3,59,36
19920901,0,27,47
20130424,17,5,46
20071213,7,39,46
19770501,3,49,18
20030127,18,1,34
19950701,17,32,51
19930801,19,37,17
19760301,11,47,49
19930601,10,4,7
20141120,17,48,7
19990101,0,5,21
20130905,9,9,34
20071102,9,0,22
19870401,19,23,39
20000303,9,39,7
19870601,16,18,44
20140716,21,15,45
20110711,21,49,40
19751201,19,58,38
19900301,17,6,1
20000411,13,39,36
20020115,20,19,59
19930801,8,2,45
20031001,4,56,29
19880901,17,6,25
20120210,4,12,55
20010924,4,44,16
20030826,23,26,56
20010831,5,59,28
20141126,12,0,1
20091120,3,42,7
19751201,4,51,27
20020723,1,56,34
19991119,18,32,50
20130903,18,28,17
20100628,21,31,2
19960801,11,43,47
19970201,8,16,45
19990727,3,27,15
20130829,12,39,41
20020307,18,44,6
20090618,17,37,17
20011207,24,56,21
20080926,16,33,30
19760701,5,55,25
19981001,24,9,33
20120928,9,22,31
20120430,2,50,41
20090702,15,36,11
19760801,1,6,56
20100302,3,6,24
19950301,15,12,20
19980701,18,37,38
19800601,15,56,44
20030430,16,40,15
19900701,16,7,53
19950601,24,24,39
20001227,16,31,21
19760801,0,24,53
19760801,19,25,15
19861001,23,59,35
20090601,19,21,9
19991101,22,19,10
20141001,14,21,31
19790801,18,25,45
19920701,17,51,56
19920701,23,29,29
19841201,6,42,46
20050331,0,49,50
19950201,15,19,31
20030630,10,11,55
20040113,7,12,32
20120406,23,36,8
19791001,20,7,14
20041228,21,40,13
20130628,12,0,43
20131112,19,19,44
20030701,7,41,55
19900601,7,36,2
20061109,17,20,39
20080328,18,30,19
20141014,12,27,43
20050715,19,55,29
20071026,1,15,2
19861001,7,44,50
19920901,24,29,1
20080201,20,35,36
19860801,24,40,8
19930201,7,30,7
19990901,0,20,0
19980417,5,53,56
19980301,5,28,53
20080116,21,33,2
20080804,19,8,7
20080722,3,46,20
20110722,10,53,1
20050311,15,9,0
20050311,7,23,25
19980501,7,13,26
20060530,12,15,34
20111007,16,35,17
20060828,22,41,57
20100415,1,22,25
19940201,6,44,59
19760101,9,47,52
20100615,19,41,55
20130816,23,56,39
19910601,23,52,21
19860701,22,17,28
19891201,7,42,29
20120629,5,6,16
19990601,7,50,14
19760701,23,25,21
20050707,22,41,49
20040423,24,34,32
19770801,9,13,41
19960601,7,31,22
20100715,14,25,24
20120817,15,51,17
20050523,24,29,0
19930501,10,10,15
20030613,20,46,37
20130628,3,28,3
19870601,24,47,9
20060801,22,55,25
19811001,9,53,16
20100412,7,50,36
20060706,13,27,1
20070629,20,17,23
19800501,1,5,22
20080711,21,34,30
20010727,16,26,14
19900701,16,10,28
19990513,4,9,18
20081201,9,32,58
20050525,6,22,0
20050525,17,8,14
20091117,10,49,54
20121011,9,26,56
20080619,21,39,27
20080725,3,58,45
20110311,9,37,41
20061229,11,46,32
20110311,17,52,35
20120509,16,17,47
20071127,24,47,46
20111122,23,20,54
19880401,22,1,52
19920901,5,47,26
20060915,5,31,27
20030922,0,49,45
19920901,23,8,43
20141212,21,8,7
20100416,18,55,12
20030811,23,43,50
19991001,24,2,24
20091123,2,9,4
19830101,5,5,7
19831201,9,50,36
20090817,0,14,56
20081216,21,27,24
19971001,3,7,50
19971201,14,42,9
19771001,20,0,12
20071218,14,41,40
20130201,4,29,12
20031230,6,36,42
20031021,16,5,19
20031021,13,42,18
20140801,1,2,48
20120210,9,56,3
19760101,20,24,25
20060413,0,23,22
19980417,15,13,19
19961001,17,35,30
19811101,11,56,52
19940601,22,27,19
19930401,19,22,47
20080423,20,15,3
19950301,12,41,54
20080530,15,4,44
20111011,10,30,8
20010815,2,45,39
19870601,17,44,19
20140603,13,18,2
20070628,22,39,30
20050525,4,40,36
20081201,20,16,41
20050930,8,29,36
19810501,18,7,34
20110517,5,5,52
20110127,20,27,55
19931201,14,20,10
19960701,15,40,8
20041229,23,5,53
20020729,3,8,28
19811001,2,0,53
19970801,14,20,30
20060531,17,33,25
19921001,8,47,44
20060531,0,16,46
20080507,9,1,40
19960501,22,15,25
20000121,6,48,48
19760401,6,14,52
20110513,15,55,36
19981208,18,57,26
20010118,20,27,33
20010822,10,16,13
20070911,9,12,29
20050607,23,27,20
19960531,2,52,11
20041101,3,5,17
20060626,14,34,27
20030630,5,52,47
20090706,10,56,37
19970701,12,40,19
20030110,2,18,32
20110927,21,4,53
20110927,11,30,9
20091005,1,27,56
20091005,11,31,7
20110927,17,35,29
20101105,20,40,9
20051129,7,5,31
20110927,18,54,31
20110927,8,10,9
20130513,18,36,31
20130513,20,45,7
20130513,23,11,14
20130513,2,27,55
20080912,18,8,48
20140214,7,30,55
20130606,19,15,50
20141211,18,37,36
19800801,10,21,30
20050520,18,26,40
19860701,13,29,49
19790601,14,28,37
19870701,16,55,11
19981001,4,28,23
19980601,14,41,53
20120927,24,46,38
20090825,16,8,54
19800301,7,24,9
19771101,16,46,19
19941001,4,2,25
20071119,23,37,12
20110127,15,46,11
20140417,7,5,16
19990801,14,53,41
19860801,10,50,15
20000530,13,55,31
19830701,8,35,46
20031230,18,47,38
20030528,14,20,49
20140926,7,20,59
19760901,6,21,12
20061117,16,35,3
20100623,4,36,44
20031121,10,14,5
19830101,16,45,54
19980601,18,12,7
19981001,4,43,15
19991001,24,41,44
20070105,20,22,41
20061026,6,24,33
20091208,3,7,58
20070817,16,30,6
20111116,21,45,10
20070530,22,27,44
19810101,17,16,11
19990301,2,10,55
20080912,6,42,57
19860501,16,51,29
20021121,5,21,51
19860901,22,33,25
19961101,5,45,19
19880301,23,57,36
20020926,24,37,3
20020926,21,50,35
20020926,24,25,2
20060728,19,29,30
